,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Oman,322229,821365,0,(1.8+/-0.9)e+04,(4.0+/-2.1)e+04,(6.7+/-3.5)e+04,(1.1+/-0.6)e+05,(1.7+/-0.9)e+05,(2.8+/-1.5)e+05,(3.4+/-1.8)e+05,(3.8+/-2.0)e+05,(4.1+/-2.1)e+05,(4.3+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05,(4.5+/-2.3)e+05
Pakistan,16308785,31863930,0,(8+/-4)e+04,(1.7+/-0.9)e+05,(2.8+/-1.5)e+05,(4.5+/-2.4)e+05,(7+/-4)e+05,(1.2+/-0.6)e+06,(1.4+/-0.8)e+06,(1.6+/-0.8)e+06,(1.7+/-0.9)e+06,(1.8+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06
Panama,321506,709321,0,(7+/-4)e+03,(1.7+/-0.9)e+04,(2.8+/-1.4)e+04,(4.4+/-2.3)e+04,(7+/-4)e+04,(1.2+/-0.6)e+05,(1.4+/-0.7)e+05,(1.6+/-0.8)e+05,(1.7+/-0.9)e+05,(1.8+/-0.9)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05,(1.8+/-1.0)e+05
Peru,2550165,7679542,0,(5.7+/-3.0)e+04,(1.3+/-0.7)e+05,(2.1+/-1.1)e+05,(3.4+/-1.8)e+05,(5.3+/-2.8)e+05,(9+/-5)e+05,(1.1+/-0.6)e+06,(1.2+/-0.6)e+06,(1.3+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06,(1.4+/-0.8)e+06
Philippines,7430366,19228806,0,(1.2+/-0.6)e+05,(2.7+/-1.4)e+05,(4.5+/-2.4)e+05,(7+/-4)e+05,(1.1+/-0.6)e+06,(1.9+/-1.0)e+06,(2.3+/-1.2)e+06,(2.6+/-1.4)e+06,(2.8+/-1.5)e+06,(2.9+/-1.5)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06,(3.0+/-1.6)e+06
Palau,976,2594,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Papua New Guinea,477693,1280540,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Poland,2666899,5354498,0,(2.4+/-1.3)e+05,(5.5+/-2.9)e+05,(9+/-5)e+05,(1.5+/-0.8)e+06,(2.3+/-1.2)e+06,(3.8+/-2.0)e+06,(4.6+/-2.4)e+06,(5.2+/-2.7)e+06,(5.6+/-2.9)e+06,(5.9+/-3.1)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06,(6.1+/-3.2)e+06
Puerto Rico,143357,362519,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
North Korea,2864213,6252632,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Portugal,766509,1784058,0,(6.1+/-3.2)e+04,(1.4+/-0.7)e+05,(2.3+/-1.2)e+05,(3.6+/-1.9)e+05,(5.6+/-2.9)e+05,(1.0+/-0.5)e+06,(1.2+/-0.6)e+06,(1.3+/-0.7)e+06,(1.4+/-0.7)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06,(1.5+/-0.8)e+06
Paraguay,506391,1403572,0,(1.4+/-0.7)e+04,(3.2+/-1.7)e+04,(5.3+/-2.8)e+04,(8+/-4)e+04,(1.3+/-0.7)e+05,(2.2+/-1.2)e+05,(2.7+/-1.4)e+05,(3.0+/-1.6)e+05,(3.2+/-1.7)e+05,(3.4+/-1.8)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05,(3.5+/-1.9)e+05
Palestine,0,0,0,(3.6+/-1.9)e+03,(8+/-4)e+03,(1.3+/-0.7)e+04,(2.2+/-1.1)e+04,(3.3+/-1.8)e+04,(5.7+/-3.0)e+04,(7+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04,(9+/-5)e+04
French Polynesia,14351,34559,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Qatar,253009,644923,0,(3.4+/-1.8)e+04,(8+/-4)e+04,(1.3+/-0.7)e+05,(2.0+/-1.1)e+05,(3.1+/-1.6)e+05,(5.3+/-2.8)e+05,(6.4+/-3.3)e+05,(7+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05,(8+/-4)e+05
Romania,1434300,2983879,0,(7+/-4)e+04,(1.7+/-0.9)e+05,(2.8+/-1.5)e+05,(4.5+/-2.4)e+05,(7+/-4)e+05,(1.2+/-0.6)e+06,(1.4+/-0.7)e+06,(1.6+/-0.8)e+06,(1.7+/-0.9)e+06,(1.8+/-0.9)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06,(1.9+/-1.0)e+06
Russia,11679452,23119498,0,(4.4+/-2.3)e+05,(1.0+/-0.5)e+06,(1.7+/-0.9)e+06,(2.6+/-1.4)e+06,(4.1+/-2.1)e+06,(7+/-4)e+06,(8+/-4)e+06,(9+/-5)e+06,(1.0+/-0.5)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07,(1.1+/-0.6)e+07
Rwanda,678009,2138118,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Saudi Arabia,2052718,5232399,0,(2.9+/-1.5)e+05,(6.5+/-3.4)e+05,(1.1+/-0.6)e+06,(1.7+/-0.9)e+06,(2.7+/-1.4)e+06,(4.5+/-2.4)e+06,(5.5+/-2.9)e+06,(6.1+/-3.2)e+06,(6.5+/-3.4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06
Sudan,1461189,4329553,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Senegal,780165,2661089,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
